INDEX	PLAYER	TEAM	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF	POSITION	YEAR	BB	IBB	HBP	SO	GDP	SLG	OBP	OPS	MH	RISP	PH-BA	XBH	GO	AO	GO/AO	GW/RBI	BB/K	P/PA	ISOP	XR	GPA
9	이병규	LG	0.243	70	277	230	42	56	9	1	12	103	35	1	0	Outfielder	2015	43	2	3	83	4	0.448	0.37	0.818	16	0.175	0.333	22	48	43	1.12	1	0.52	4.23	0.204	39.5	0.279
10	문선재	LG	0.226	103	245	212	27	48	13	1	5	78	27	6	1	Outfielder	2015	23	0	3	54	4	0.368	0.31	0.678	12	0.263	0.143	19	48	63	0.76	1	0.43	4.17	0.142	24.6	0.232
11	이병규	LG	0.219	54	102	96	3	21	7	0	1	31	9	0	1	Outfielder	2015	5	0	0	18	4	0.323	0.255	0.578	1	0.147	0.229	8	34	24	1.42	1	0.28	3.65	0.104	6.7	0.196
1	박광열	NC	0.286	33	22	21	2	6	1	0	0	7	3	0	1	Catcher	2015	0	0	0	6	1	0.333	0.273	0.606	1	0.333	0	1	7	3	2.33	1	0	3.73	0.048	1.5	0.206
2	김태군	NC	0.254	144	474	421	45	107	24	0	6	149	52	11	7	Catcher	2015	25	0	10	77	12	0.354	0.307	0.661	26	0.238	0	30	125	119	1.05	5	0.32	3.66	0.1	45.9	0.227
3	용덕한	NC	0.243	91	157	140	12	34	6	0	1	43	13	5	0	Catcher	2015	8	0	4	26	2	0.307	0.303	0.61	5	0.2	0	7	55	25	2.2	1	0.31	3.36	0.064	13.1	0.213
1	테임즈	NC	0.381	142	595	472	130	180	42	5	47	373	140	0	7	Infielder	2015	103	11	13	91	7	0.79	0.497	1.287	52	0.31	0	94	75	133	0.56	12	1.13	3.97	0.409	162.2	0.421
2	조평호	NC	0.364	22	22	22	4	8	2	0	1	13	3	0	0	Infielder	2015	0	0	0	6	1	0.591	0.364	0.955	1	0.25	0.357	3	4	4	1	0	0	3.55	0.227	3.7	0.312
3	박민우	NC	0.304	141	617	520	111	158	31	6	3	210	47	3	7	Infielder	2015	73	0	14	108	4	0.404	0.399	0.803	44	0.379	0.6	40	133	128	1.04	1	0.68	4.2	0.1	92.4	0.281
4	이호준	NC	0.294	131	518	449	48	132	25	0	24	229	110	3	2	Infielder	2015	61	7	3	102	16	0.51	0.381	0.891	34	0.314	0.167	49	120	97	1.24	7	0.6	4.03	0.216	80.1	0.299
5	모창민	NC	0.29	103	239	214	23	62	14	0	6	94	35	4	3	Infielder	2015	18	0	0	52	5	0.439	0.34	0.779	12	0.303	0.324	20	50	53	0.94	1	0.35	3.69	0.15	32.1	0.263
6	조영훈	NC	0.282	103	146	124	20	35	8	0	8	67	35	1	2	Infielder	2015	19	0	0	36	1	0.54	0.372	0.912	9	0.375	0.244	16	29	26	1.12	4	0.53	4.25	0.258	25.9	0.302
7	지석훈	NC	0.267	137	466	415	53	111	15	0	11	159	46	9	3	Infielder	2015	23	0	16	85	9	0.383	0.328	0.711	26	0.24	0	26	125	97	1.29	5	0.27	3.73	0.116	52.9	0.243
8	손시헌	NC	0.245	140	508	440	56	108	24	2	13	175	58	13	5	Infielder	2015	36	0	14	66	16	0.398	0.319	0.717	25	0.261	0	39	142	129	1.1	8	0.55	3.62	0.152	55.5	0.243
9	노진혁	NC	0.079	65	42	38	4	3	2	0	0	5	2	1	1	Infielder	2015	2	0	0	11	0	0.132	0.122	0.254	0	0	0.2	2	11	14	0.79	0	0.18	4.12	0.053	-0.2	0.088
10	강민국	NC	0	1	2	2	0	0	0	0	0	0	0	0	0	Infielder	2015	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4.5	0	-0.2	0
10	김태진	NC	0	1	3	3	0	0	0	0	0	0	0	0	0	Infielder	2015	0	0	0	0	0	0	0	0	0	0	0	0	3	0	-	0	-	4	0	-0.3	0
10	이창섭	NC	0	16	8	5	0	0	0	0	0	0	0	0	0	Infielder	2015	3	0	0	3	0	0	0.375	0.375	0	0	0	0	0	2	0	0	1	5.5	0	0.5	0.169
10	황윤호	NC	0	10	6	5	2	0	0	0	0	0	0	0	0	Infielder	2015	1	0	0	1	0	0	0.167	0.167	0	0	0	0	1	3	0.33	0	1	3.5	0	-0.1	0.075
1	박정준	NC	0.381	19	24	21	2	8	2	0	0	10	2	0	0	Outfielder	2015	0	0	3	5	0	0.476	0.458	0.934	0	0.25	0.385	2	5	3	1.67	0	0	4	0.095	4.3	0.325
2	나성범	NC	0.326	144	622	564	112	184	34	5	28	312	135	3	8	Outfielder	2015	32	1	15	127	9	0.553	0.373	0.926	57	0.367	0.5	67	126	135	0.93	22	0.25	3.65	0.227	111.8	0.306
3	김종호	NC	0.295	133	486	424	90	125	16	7	4	167	36	10	3	Outfielder	2015	44	0	4	65	11	0.394	0.364	0.758	34	0.27	0.125	27	155	82	1.89	5	0.68	3.79	0.099	64.1	0.262
4	이종욱	NC	0.268	125	504	440	63	118	25	2	5	162	52	4	3	Outfielder	2015	54	6	3	78	5	0.368	0.35	0.718	29	0.256	0	32	119	128	0.93	6	0.69	3.99	0.1	60.7	0.25
5	김성욱	NC	0.258	125	204	182	32	47	8	1	3	66	26	0	1	Outfielder	2015	17	0	4	52	4	0.363	0.333	0.696	9	0.268	0.333	12	33	51	0.65	2	0.33	3.64	0.104	21.7	0.241
6	최재원	NC	0.247	114	102	85	31	21	8	0	2	35	13	1	0	Outfielder	2015	10	0	6	29	1	0.412	0.366	0.778	2	0.259	0.333	10	20	15	1.33	0	0.34	4.23	0.165	14.2	0.268
7	김준완	NC	0.227	30	54	44	12	10	0	0	0	10	2	0	0	Outfielder	2015	10	0	0	10	1	0.227	0.37	0.597	2	0.273	0	0	15	9	1.67	0	1	4.26	0	4.9	0.223
8	강구성	NC	0.2	4	5	5	0	1	1	0	0	2	0	0	0	Outfielder	2015	0	0	0	0	0	0.4	0.2	0.6	0	0	0.25	1	3	1	3	0	-	4.4	0.2	0.4	0.19
9	윤병호	NC	0.111	9	9	9	0	1	0	0	0	1	0	0	0	Outfielder	2015	0	0	0	4	0	0.111	0.111	0.222	0	0	0	0	4	0	-	0	0	4.22	0	-0.3	0.078
10	마낙길	NC	-	1	0	0	0	0	0	0	0	0	0	0	0	Outfielder	2015	0	0	0	0	0	-	-	-	0	0	0	0	0	0	-	0	-	-	-	-0.3	0
1	이현석	SK	0.333	3	3	3	1	1	0	0	1	4	2	0	0	Catcher	2015	0	0	0	1	0	1.333	0.333	1.666	0	0	0	1	1	0	-	0	0	3.33	1	1.3	0.483
2	허웅	SK	0.294	18	19	17	2	5	1	0	0	6	3	0	0	Catcher	2015	2	0	0	3	0	0.353	0.368	0.721	0	0.5	0.333	1	1	8	0.13	0	0.67	3.89	0.059	2.3	0.254
3	이재원	SK	0.282	140	559	489	58	138	18	1	17	209	100	0	5	Catcher	2015	54	5	11	85	22	0.427	0.363	0.79	37	0.319	0	36	115	156	0.74	11	0.64	3.66	0.145	71.8	0.27
4	정상호	SK	0.254	113	324	279	34	71	11	1	12	120	49	8	0	Catcher	2015	22	0	15	80	2	0.43	0.342	0.772	17	0.302	0.111	24	62	66	0.94	5	0.28	3.96	0.176	42.1	0.261
5	김민식	SK	0.167	23	26	24	4	4	0	0	0	4	0	0	0	Catcher	2015	2	0	0	2	2	0.167	0.231	0.398	1	0	0.125	0	11	7	1.57	0	1	3.73	0	0.1	0.146
1	홍명찬	SK	0.333	5	3	3	0	1	0	0	0	1	0	0	0	Infielder	2015	0	0	0	2	0	0.333	0.333	0.666	0	0	0	0	0	0	-	0	0	3.33	0	0.3	0.233
2	최정민	SK	0.308	8	15	13	1	4	0	0	0	4	2	1	0	Infielder	2015	1	0	0	3	0	0.308	0.357	0.665	1	0.5	0	0	5	1	5	0	0.33	3.6	0	1.5	0.238
3	김성현	SK	0.297	129	449	397	49	118	20	0	8	162	48	12	2	Infielder	2015	31	0	7	42	14	0.408	0.357	0.765	34	0.324	0.6	28	121	118	1.03	5	0.74	3.49	0.111	53.3	0.263
4	최정	SK	0.295	81	330	275	43	81	17	0	17	149	58	1	3	Infielder	2015	46	2	5	78	6	0.542	0.401	0.943	20	0.326	0	34	45	74	0.61	10	0.59	4.2	0.247	58.5	0.316
5	박정권	SK	0.281	124	494	438	66	123	23	0	21	209	70	4	2	Infielder	2015	46	1	4	119	9	0.477	0.353	0.83	33	0.261	0.5	44	96	102	0.94	5	0.39	4.02	0.196	71.1	0.278
6	나주환	SK	0.268	96	273	246	31	66	15	0	5	96	22	12	1	Infielder	2015	12	0	2	47	9	0.39	0.307	0.697	15	0.179	0.444	20	70	64	1.09	3	0.26	3.94	0.122	25.6	0.236
7	김연훈	SK	0.267	49	73	60	4	16	1	0	1	20	3	5	1	Infielder	2015	6	0	1	18	0	0.333	0.338	0.671	2	0.125	0.167	2	11	16	0.69	0	0.33	3.99	0.067	7.7	0.235
8	이대수	SK	0.264	36	86	72	9	19	3	0	2	28	12	6	1	Infielder	2015	6	0	1	23	6	0.389	0.325	0.714	4	0.364	0.308	5	18	13	1.38	1	0.26	3.95	0.125	7.5	0.244
9	박진만	SK	0.248	78	162	133	12	33	5	0	2	44	14	2	0	Infielder	2015	23	1	4	21	3	0.331	0.375	0.706	7	0.281	0.154	7	31	48	0.65	1	1.1	4.12	0.083	17.7	0.252
10	박계현	SK	0.231	97	302	264	27	61	2	0	0	63	21	13	1	Infielder	2015	20	0	4	45	1	0.239	0.294	0.533	14	0.299	0.25	2	103	56	1.84	0	0.44	3.76	0.008	20.2	0.192
11	박윤	SK	0.111	17	29	27	1	3	0	0	0	3	0	1	0	Infielder	2015	0	0	1	13	1	0.111	0.143	0.254	1	0	0	0	8	3	2.67	0	0	3.66	0	-0.8	0.092
12	안정광	SK	0.105	10	19	19	0	2	0	0	0	2	1	0	0	Infielder	2015	0	0	0	7	0	0.105	0.105	0.21	0	0.333	0.333	0	6	4	1.5	0	0	3.47	0	-0.6	0.074
13	유서준	SK	0.083	17	13	12	5	1	0	0	0	1	0	0	0	Infielder	2015	1	0	0	3	1	0.083	0.154	0.237	0	0	0	0	4	4	1	0	0.33	4.15	0	-0.3	0.09
14	박철우	SK	0	19	2	2	1	0	0	0	0	0	0	0	0	Infielder	2015	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	-	6	0	-0.2	0
1	이진석	SK	0.5	6	2	2	1	1	0	0	0	1	0	0	0	Outfielder	2015	0	0	0	1	0	0.5	0.5	1	0	0	0	0	0	0	-	0	0	6.5	0	0.1	0.35
2	김기현	SK	0.429	9	9	7	0	3	0	0	0	3	0	0	0	Outfielder	2015	2	0	0	3	0	0.429	0.556	0.985	1	0.5	0.5	0	0	1	0	0	0.67	4.22	0	1.8	0.357
3	정의윤	SK	0.32	91	297	259	38	83	14	0	14	139	51	0	3	Outfielder	2015	26	0	9	46	6	0.537	0.397	0.934	21	0.351	0.25	28	56	77	0.73	5	0.57	3.71	0.216	53.2	0.313
4	이명기	SK	0.315	137	582	521	88	164	30	2	3	207	35	11	4	Outfielder	2015	35	0	11	86	7	0.397	0.368	0.765	45	0.288	0.125	35	177	98	1.81	1	0.41	3.87	0.083	75.4	0.265
5	조동화	SK	0.261	119	304	245	38	64	6	1	2	78	15	22	2	Outfielder	2015	30	0	5	50	2	0.318	0.351	0.669	12	0.185	0.304	9	78	55	1.42	1	0.6	4.13	0.057	34.1	0.237
6	브라운	SK	0.261	137	539	464	82	121	21	2	28	230	76	0	2	Outfielder	2015	66	4	7	127	12	0.496	0.36	0.856	31	0.232	0.4	51	116	102	1.14	9	0.52	3.98	0.235	81.7	0.286
7	박재상	SK	0.248	108	292	250	34	62	12	2	7	99	37	6	1	Outfielder	2015	32	0	3	53	4	0.396	0.339	0.735	15	0.27	0.231	21	70	66	1.06	5	0.6	4.24	0.148	34.1	0.252
8	김강민	SK	0.246	96	328	293	43	72	17	0	4	101	31	4	1	Outfielder	2015	23	0	7	83	6	0.345	0.315	0.66	17	0.288	0	21	74	65	1.14	5	0.28	3.88	0.099	31.4	0.228
9	윤중환	SK	0.24	15	28	25	1	6	0	0	1	9	4	0	0	Outfielder	2015	3	0	0	6	0	0.36	0.321	0.681	1	0.2	0.286	1	8	5	1.6	0	0.5	4.43	0.12	2.9	0.234
10	김재현	SK	0.105	46	20	19	13	2	0	1	0	4	0	0	0	Outfielder	2015	0	0	1	6	0	0.211	0.15	0.361	0	0	0.2	1	8	3	2.67	0	0	4.1	0.105	1.2	0.12
1	박동원	넥센	0.248	127	454	411	44	102	25	1	14	171	70	6	3	Catcher	2016	27	0	7	93	18	0.416	0.304	0.72	26	0.25	0	40	117	102	1.15	8	0.29	3.65	0.168	48.1	0.241
2	지재옥	넥센	0.231	7	17	13	2	3	0	0	1	6	1	0	0	Catcher	2016	3	0	1	7	0	0.462	0.412	0.874	1	0.25	0	1	3	0	-	0	0.43	4.18	0.231	2.8	0.301
3	주효상	넥센	0.222	12	19	18	3	4	1	0	0	5	3	0	0	Catcher	2016	1	0	0	9	0	0.278	0.263	0.541	0	0.333	0	1	2	3	0.67	1	0.11	4.74	0.056	1.2	0.188
4	김재현	넥센	0.181	56	82	72	8	13	2	0	0	15	8	2	0	Catcher	2016	7	0	1	14	1	0.208	0.263	0.471	3	0.313	0	2	25	20	1.25	0	0.5	4.16	0.028	3.9	0.17
1	김웅빈	넥센	0.429	10	15	14	4	6	0	0	1	9	4	0	1	Infielder	2016	0	0	0	3	0	0.643	0.4	1.043	2	0.333	0	1	5	1	5	1	0	3.67	0.214	3.6	0.341
2	윤석민	넥센	0.334	92	402	341	72	114	15	0	19	186	80	0	6	Infielder	2016	46	3	9	50	16	0.545	0.42	0.965	34	0.289	0	34	102	81	1.26	7	0.92	4.06	0.211	71.5	0.325
3	서건창	넥센	0.325	140	646	560	111	182	30	7	7	247	63	3	4	Infielder	2016	69	2	10	58	6	0.441	0.406	0.847	61	0.305	0	44	187	137	1.36	9	1.19	3.61	0.116	100.1	0.293
4	김민성	넥센	0.306	141	579	510	76	156	39	5	17	256	90	1	12	Infielder	2016	53	3	3	89	15	0.502	0.367	0.869	47	0.298	0	61	112	165	0.68	3	0.6	4.18	0.196	90.1	0.291
5	채태인	넥센	0.286	124	417	370	29	106	14	3	7	147	72	0	9	Infielder	2016	36	1	2	92	13	0.397	0.345	0.742	23	0.35	0.409	24	111	70	1.59	7	0.39	3.94	0.111	50.8	0.255
6	김지수	넥센	0.286	81	106	91	16	26	5	0	3	40	9	4	1	Infielder	2016	10	0	0	16	3	0.44	0.353	0.793	4	0.16	0.2	8	21	29	0.72	2	0.63	3.93	0.154	13.5	0.269
7	김하성	넥센	0.281	144	599	526	92	148	29	7	20	251	84	2	5	Infielder	2016	60	2	6	80	7	0.477	0.358	0.835	36	0.315	0	56	103	200	0.52	4	0.75	4.12	0.196	90.1	0.28
8	임병욱	넥센	0.249	104	265	233	43	58	11	1	8	95	24	6	0	Infielder	2016	25	0	1	82	2	0.408	0.324	0.732	13	0.197	0	20	37	56	0.66	0	0.3	4	0.159	32.6	0.248
9	장시윤	넥센	0.2	9	14	10	3	2	0	0	0	2	0	0	0	Infielder	2016	3	0	1	2	1	0.2	0.429	0.629	0	0	0	0	3	3	1	0	1.5	3.86	0	1.3	0.243
10	장영석	넥센	0.192	23	33	26	6	5	2	0	0	7	3	0	0	Infielder	2016	7	0	0	10	1	0.269	0.364	0.633	1	0.182	0	2	6	5	1.2	0	0.7	4.79	0.077	2.7	0.231
11	박윤	넥센	0.091	7	12	11	0	1	0	0	0	1	0	0	0	Infielder	2016	1	0	0	2	0	0.091	0.167	0.258	0	0.333	0	0	3	5	0.6	0	0.5	3.67	0	-0.1	0.098
1	고종욱	넥센	0.334	133	566	527	92	176	22	9	8	240	72	1	5	Outfielder	2016	28	1	5	103	10	0.455	0.37	0.825	52	0.409	0.545	39	142	111	1.28	9	0.27	3.72	0.121	82.7	0.28
2	박정음	넥센	0.309	98	263	223	45	69	5	3	4	92	26	5	2	Outfielder	2016	30	0	3	52	5	0.413	0.395	0.808	19	0.365	0.25	12	55	49	1.12	5	0.58	3.98	0.103	37	0.281
3	이택근	넥센	0.309	127	460	398	64	123	19	1	8	168	65	0	6	Outfielder	2016	53	1	3	56	11	0.422	0.389	0.811	32	0.345	0.25	28	116	109	1.06	8	0.95	3.86	0.113	65.6	0.281
4	대니돈	넥센	0.295	129	497	417	65	123	33	1	16	206	70	1	4	Outfielder	2016	70	4	5	72	8	0.494	0.399	0.893	34	0.297	0.111	50	83	143	0.58	7	0.97	3.91	0.199	81.2	0.303
5	유재신	넥센	0.258	93	74	62	20	16	0	0	0	16	6	2	0	Outfielder	2016	10	0	0	12	0	0.258	0.361	0.619	1	0.35	0	0	19	15	1.27	0	0.83	4	0	7.9	0.227
6	홍성갑	넥센	0.226	44	68	62	4	14	0	1	0	16	7	0	0	Outfielder	2016	1	0	5	18	2	0.258	0.294	0.552	0	0.235	0.217	1	13	17	0.76	0	0.06	3.72	0.032	4.6	0.197
7	강지광	넥센	0.197	40	80	66	10	13	2	0	1	18	7	1	1	Outfielder	2016	11	0	1	24	1	0.273	0.316	0.589	2	0.15	0	3	12	18	0.67	0	0.46	3.86	0.076	6.3	0.21
8	허정협	넥센	0.176	13	20	17	0	3	0	0	0	3	1	0	0	Outfielder	2016	3	0	0	7	1	0.176	0.3	0.476	0	0.5	0.333	0	3	4	0.75	0	0.43	3.75	0	0.8	0.179
9	김민준	넥센	0.083	20	13	12	4	1	0	0	0	1	0	0	0	Outfielder	2016	1	0	0	5	0	0.083	0.154	0.237	0	0	0	0	4	2	2	0	0.2	3.38	0	-0.5	0.09
1	양의지	두산	0.319	108	392	332	66	106	17	0	22	189	66	1	7	Catcher	2016	40	1	12	29	20	0.569	0.404	0.973	30	0.245	0.2	39	70	134	0.52	6	1.38	3.61	0.25	70	0.324
2	최용제	두산	0.222	4	11	9	0	2	0	0	0	2	1	1	0	Catcher	2016	1	0	0	2	1	0.222	0.3	0.522	0	0.2	0	0	4	1	4	0	0.5	4.27	0	0.4	0.191
3	박세혁	두산	0.209	87	210	172	26	36	5	1	5	58	23	11	3	Catcher	2016	22	0	2	45	1	0.337	0.302	0.639	3	0.148	0.5	11	48	46	1.04	2	0.49	3.73	0.128	20.8	0.22
4	최재훈	두산	0.167	22	22	18	1	3	1	0	0	4	4	0	1	Catcher	2016	2	0	1	2	1	0.222	0.273	0.495	0	0.333	0	1	7	7	1	0	1	4.23	0.056	1.4	0.178
1	김재환	두산	0.325	134	568	492	107	160	32	3	37	309	124	0	5	Infielder	2016	71	3	0	107	9	0.628	0.407	1.035	48	0.313	0.8	72	101	129	0.78	13	0.66	3.95	0.303	115.9	0.34
2	오재일	두산	0.316	105	455	380	69	120	20	2	27	225	92	2	7	Infielder	2016	64	2	2	73	5	0.592	0.411	1.003	37	0.295	0.5	49	70	124	0.56	13	0.88	4.07	0.276	90.1	0.333
2	이원석	두산	0.316	7	22	19	3	6	3	0	2	15	7	0	1	Infielder	2016	2	0	0	2	1	0.789	0.364	1.153	1	0.333	0	5	4	8	0.5	1	1	4.14	0.474	5	0.361
4	김재호	두산	0.31	137	496	416	69	129	27	3	7	183	78	5	13	Infielder	2016	57	1	5	52	8	0.44	0.389	0.829	36	0.336	0.333	37	102	146	0.7	7	1.1	4.11	0.13	75.6	0.285
5	류지혁	두산	0.288	90	134	118	34	34	5	0	3	48	9	2	1	Infielder	2016	10	0	3	28	0	0.407	0.356	0.763	7	0.296	0	8	28	29	0.97	0	0.36	3.55	0.119	17.9	0.262
6	허경민	두산	0.286	144	609	538	96	154	24	4	7	207	81	6	2	Infielder	2016	49	1	14	58	14	0.385	0.36	0.745	43	0.321	0	35	179	149	1.2	11	0.84	3.64	0.099	72.3	0.258
7	최주환	두산	0.281	85	182	160	21	45	11	0	2	62	22	2	4	Infielder	2016	12	1	4	19	2	0.388	0.339	0.727	9	0.382	0.357	13	39	61	0.64	2	0.63	3.99	0.106	22.5	0.25
8	오재원	두산	0.272	122	484	416	68	113	18	1	5	148	58	3	6	Infielder	2016	54	1	5	82	10	0.356	0.358	0.714	25	0.33	0.667	24	119	108	1.1	6	0.66	4.08	0.084	55.5	0.25
9	고영민	두산	0.25	8	5	4	1	1	1	0	0	2	1	0	0	Infielder	2016	1	0	0	1	0	0.5	0.4	0.9	0	0.5	0.333	1	0	2	0	0	1	4.8	0.25	0.8	0.305
9	홍성흔	두산	0.25	17	45	40	4	10	2	0	0	12	5	0	0	Infielder	2016	5	0	0	9	3	0.3	0.333	0.633	2	0.273	0	2	7	14	0.5	0	0.56	4.11	0.05	2.9	0.225
11	서예일	두산	0.105	31	21	19	3	2	0	0	0	2	0	0	0	Infielder	2016	2	0	0	8	1	0.105	0.19	0.295	0	0	0	0	7	2	3.5	0	0.25	4	0	-0.3	0.112
12	정진철	두산	0	2	1	1	0	0	0	0	0	0	0	0	0	Infielder	2016	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-	3	0	-0.1	0
1	정진호	두산	0.375	31	32	24	9	9	0	1	0	11	3	0	0	Outfielder	2016	6	0	2	1	0	0.458	0.531	0.989	3	0.333	0.25	1	8	6	1.33	1	6	3.94	0.083	5.8	0.353
2	박건우	두산	0.335	132	540	484	95	162	36	4	20	266	83	4	5	Outfielder	2016	38	0	9	86	9	0.55	0.39	0.94	49	0.331	0.143	60	116	125	0.93	4	0.44	3.87	0.215	96	0.313
3	민병헌	두산	0.325	134	579	511	98	166	31	4	16	253	87	1	4	Outfielder	2016	48	1	15	91	18	0.495	0.396	0.891	48	0.357	0.25	51	101	157	0.64	8	0.53	3.69	0.17	92.4	0.302
4	에반스	두산	0.308	118	481	400	69	123	31	0	24	226	81	0	7	Outfielder	2016	69	0	5	90	10	0.565	0.41	0.975	33	0.266	0	55	72	122	0.59	10	0.77	4.24	0.258	89.3	0.326
5	국해성	두산	0.278	58	174	151	28	42	11	0	4	65	24	0	1	Outfielder	2016	21	0	1	36	1	0.43	0.368	0.798	13	0.378	0	15	37	37	1	0	0.58	3.9	0.152	24.4	0.273
6	조수행	두산	0.276	66	29	29	16	8	0	0	0	8	3	0	0	Outfielder	2016	0	0	0	6	0	0.276	0.276	0.552	0	0.3	1	0	7	8	0.88	0	0	4.07	0	1.5	0.193
7	정수빈	두산	0.242	114	305	269	49	65	7	2	2	82	20	4	1	Outfielder	2016	25	0	6	48	7	0.305	0.319	0.624	16	0.243	0	11	90	67	1.34	1	0.52	4	0.063	27.6	0.22
8	이우성	두산	0.2	2	5	5	0	1	0	0	0	1	0	0	0	Outfielder	2016	0	0	0	2	0	0.2	0.2	0.4	0	0	0	0	2	0	-	0	0	4.2	0	0.1	0.14
9	김인태	두산	0.167	14	19	18	0	3	1	0	0	4	3	0	0	Outfielder	2016	1	0	0	4	0	0.222	0.211	0.433	0	0.375	0.429	1	6	5	1.2	0	0.25	4.42	0.056	0.7	0.15
1	강민호	롯데	0.323	116	460	381	65	123	26	0	20	209	72	0	3	Catcher	2016	66	4	10	91	7	0.549	0.433	0.982	40	0.33	0.333	46	90	80	1.13	6	0.73	4.06	0.226	86.4	0.332
2	김사훈	롯데	0.321	19	36	28	5	9	1	0	0	10	4	5	0	Catcher	2016	3	0	0	6	1	0.357	0.387	0.744	1	0.333	0	1	6	7	0.86	0	0.5	3.39	0.036	3.8	0.263
3	김준태	롯데	0.275	68	144	120	12	33	3	1	2	44	16	1	1	Catcher	2016	22	1	0	42	0	0.367	0.385	0.752	5	0.184	0.333	6	27	19	1.42	2	0.52	4.28	0.092	19.2	0.265
4	안중열	롯데	0.179	19	29	28	2	5	1	0	0	6	3	0	0	Catcher	2016	1	0	0	9	0	0.214	0.207	0.421	2	0.25	0	1	5	9	0.56	0	0.11	3.79	0.036	0.9	0.147
5	강동관	롯데	0	2	2	2	0	0	0	0	0	0	0	0	0	Catcher	2016	0	0	0	0	0	0	0	0	0	0	0	0	2	0	-	0	-	3.5	0	-0.2	0
1	황재균	롯데	0.335	127	559	498	97	167	26	5	27	284	113	0	8	Infielder	2016	49	5	4	66	10	0.57	0.394	0.964	46	0.411	0.25	58	104	169	0.62	17	0.74	3.79	0.235	105.1	0.32
2	신본기	롯데	0.309	25	104	81	13	25	4	0	1	32	10	2	0	Infielder	2016	13	0	8	12	3	0.395	0.451	0.846	6	0.308	0	5	21	23	0.91	0	1.08	3.5	0.086	15	0.302
3	김상호	롯데	0.29	114	415	366	39	106	20	0	7	147	56	2	5	Infielder	2016	38	2	4	84	10	0.402	0.358	0.76	27	0.273	0.429	27	102	79	1.29	2	0.45	3.98	0.112	52.5	0.262
4	박종윤	롯데	0.282	73	211	195	24	55	5	1	1	65	17	3	1	Infielder	2016	10	1	2	25	4	0.333	0.322	0.655	12	0.245	0.211	7	57	59	0.97	3	0.4	3.89	0.051	20.2	0.228
5	문규현	롯데	0.272	120	368	316	38	86	10	0	4	108	40	19	2	Infielder	2016	29	0	1	39	10	0.342	0.333	0.675	20	0.244	0.25	14	110	83	1.33	5	0.74	3.98	0.07	35.3	0.235
6	정훈	롯데	0.262	121	439	370	48	97	18	2	2	125	46	8	2	Infielder	2016	43	0	16	75	12	0.338	0.362	0.7	24	0.356	0.333	22	101	99	1.02	1	0.57	4.18	0.076	46	0.247
7	최준석	롯데	0.262	116	396	325	49	85	10	0	19	152	70	0	4	Infielder	2016	64	2	3	102	14	0.468	0.384	0.852	21	0.263	0.185	29	81	61	1.33	6	0.63	4.37	0.206	59	0.29
8	오승택	롯데	0.26	42	135	123	17	32	6	0	3	47	7	0	0	Infielder	2016	12	0	0	37	5	0.382	0.326	0.708	8	0.167	0.333	9	33	21	1.57	1	0.32	4.1	0.122	14.3	0.242
9	김동한	롯데	0.252	78	116	107	9	27	6	0	0	33	14	3	0	Infielder	2016	6	0	0	19	1	0.308	0.292	0.6	4	0.273	0	6	30	31	0.97	0	0.32	3.66	0.056	9.8	0.208
10	이여상	롯데	0.25	61	83	72	10	18	3	1	0	23	7	3	1	Infielder	2016	7	0	0	25	0	0.319	0.313	0.632	4	0.308	0	4	18	12	1.5	3	0.28	3.69	0.069	7.7	0.221
11	손용석	롯데	0.244	51	99	90	8	22	5	0	0	27	9	2	2	Infielder	2016	1	0	4	18	7	0.3	0.278	0.578	3	0.172	0.455	5	34	18	1.89	2	0.06	3.4	0.056	5.8	0.2
12	김대륙	롯데	0.143	58	59	49	5	7	1	2	0	12	5	1	1	Infielder	2016	5	0	3	20	0	0.245	0.259	0.504	1	0.118	0	3	15	8	1.88	0	0.25	4.29	0.102	4	0.178
13	황진수	롯데	0	11	10	10	2	0	0	0	0	0	0	0	0	Infielder	2016	0	0	0	5	0	0	0	0	0	0	0	0	1	4	0.25	0	0	4.1	0	-1.3	0
1	김문호	롯데	0.325	140	599	526	77	171	28	3	7	226	70	3	2	Outfielder	2016	62	1	6	70	15	0.43	0.401	0.831	49	0.305	0.429	38	160	127	1.26	4	0.89	4.02	0.105	83.1	0.288
2	손아섭	롯데	0.323	144	672	575	118	186	33	1	16	269	81	0	2	Outfielder	2016	92	1	3	104	4	0.468	0.418	0.886	54	0.331	0	50	206	81	2.54	5	0.88	4.16	0.144	117.7	0.305
3	아두치	롯데	0.291	64	272	247	46	72	18	3	7	117	41	1	5	Outfielder	2016	18	1	1	59	5	0.474	0.336	0.81	19	0.257	0.286	28	50	71	0.7	3	0.31	3.58	0.182	40.4	0.27
4	맥스웰	롯데	0.288	23	99	80	14	23	3	1	4	40	16	0	1	Outfielder	2016	15	0	3	25	0	0.5	0.414	0.914	6	0.375	0	8	18	15	1.2	2	0.6	4.16	0.213	17.3	0.311
